fixture_id,p,q,minimal_crossing_number,tau_index,tau,channel,bandwidth,grid_size,vertex_count,edge_count,chromatic_number,odd_degree_vertex_count,odd_degree_vertex_fraction,neighbor_diagonal_sign_agreement,interior_four_spin_correlation,initial_diagonal_mismatch,effective_mode_count,polygon_length,mean_curvature,maximum_curvature,geometric_bending_energy,median_edge_length,spectral_dirichlet_energy,spectral_bending_energy
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.1,17,290,864,4,118,0.40689656138420105,0.7520833611488342,0.4311111111111111,0.01171875,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.1,33,1090,3264,4,274,0.2513761520385742,0.8760080337524414,0.6753381893860563,0.01171875,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.1,65,4226,12672,4,560,0.13251301646232605,0.9371280074119568,0.8417737465356514,0.01611328125,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.18,9,82,240,4,48,0.5853658318519592,0.6071428656578064,-0.061224489795918366,0.0,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.18,17,290,864,4,112,0.38620689511299133,0.8041667342185974,0.48444444444444446,0.0078125,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.18,33,1090,3264,4,222,0.2036697268486023,0.90625,0.7835587929240375,0.0078125,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,curvature_density,0.18,65,4226,12672,4,474,0.11216279864311218,0.952256977558136,0.8851095993953138,0.013671875,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.1,9,82,240,4,40,0.4878048598766327,0.535714328289032,0.26530612244897955,0.015625,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.1,17,290,864,4,120,0.41379308700561523,0.768750011920929,0.41333333333333333,0.00390625,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.1,33,1090,3264,4,246,0.22568807005882263,0.8845765590667725,0.7336108220603539,0.0146484375,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.1,65,4226,12672,4,514,0.12162801623344421,0.941096305847168,0.8649533887629126,0.015380859375,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.18,9,82,240,4,42,0.5121951103210449,0.5803571939468384,0.18367346938775508,0.015625,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.18,17,290,864,4,102,0.35172414779663086,0.8020833730697632,0.5733333333333334,0.0078125,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.18,33,1090,3264,4,220,0.20183485746383667,0.9022176861763,0.7877211238293446,0.0078125,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,3,0.003,signed_turning,0.18,65,4226,12672,4,446,0.10553715378046036,0.9521329998970032,0.8992189468379945,0.007568359375,31,15.463861779106335,0.8529141224192338,1.1756432227590197,16.322795819807745,0.024606082127041483,7.467245085197183,153.53082393643402
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.1,9,82,240,4,46,0.5609756112098694,0.5714285969734192,0.02040816326530612,0.015625,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.1,17,290,864,4,120,0.41379308700561523,0.7437500357627869,0.41333333333333333,0.02734375,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.1,33,1090,3264,4,274,0.2513761520385742,0.8714717626571655,0.6753381893860563,0.04296875,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.1,65,4226,12672,4,554,0.13109323382377625,0.935763955116272,0.8447971781305116,0.04443359375,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.18,9,82,240,4,50,0.6097560524940491,0.5892857313156128,-0.14285714285714285,0.03125,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.18,17,290,864,4,110,0.37931033968925476,0.8083333969116211,0.5022222222222222,0.03125,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.18,33,1090,3264,4,220,0.20183485746383667,0.9077620506286621,0.7877211238293446,0.0283203125,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,curvature_density,0.18,65,4226,12672,4,468,0.11074301600456238,0.9528770446777344,0.8881330309901739,0.035888671875,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.1,9,82,240,4,42,0.5121951103210449,0.5178571939468384,0.18367346938775508,0.03125,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.1,17,290,864,4,126,0.43448275327682495,0.7604166865348816,0.36,0.02734375,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.1,33,1090,3264,4,258,0.236697256565094,0.8815523982048035,0.7086368366285121,0.0283203125,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.1,65,4226,12672,4,524,0.12399432063102722,0.9403522610664368,0.8599143361048124,0.035400390625,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
trefoil_T_2_3,2,3,3,4,0.01,signed_turning,0.18,9,82,240,4,42,0.5121951103210449,0.5803571939468384,0.18367346938775508,0.015625,24,14.886657475564508,0.9065644878368193,1.213787578114094,16.714629247619243,0.02595413734697169,6.440414736067594,97.0619844648308
