fixture_id,p,q,tau_index,tau,scale,minimum_mode,maximum_mode,spectral_power,dirichlet_energy,bending_energy,initial_bending_energy,initial_bending_fraction,current_bending_fraction,retained_bending_fraction
hopf_core_unknot,1,1,44,2.468967873261005,mesoscopic,3,8,2.0219558934950977e-21,1.8197603041457237e-20,1.6377842737317419e-19,6.164041302098628,0.5448294255284862,1.6643163808043e-17,2.656997566148911e-20
hopf_core_unknot,1,1,44,2.468967873261005,microscopic,9,-1,1.658957797399913e-33,5.206173070633986e-29,2.630191489575506e-24,0.009115999929662243,0.0008057481709450316,2.672800594658523e-22,2.885247378093121e-22
hopf_core_unknot,1,1,45,3.123683047717644,macroscopic,1,2,0.0026566968154819472,0.002656696825397616,0.0026566968650602917,5.140551196956487,0.4543648263005688,1.0,0.0005168116731593326
hopf_core_unknot,1,1,45,3.123683047717644,mesoscopic,3,8,1.5405140812467343e-26,1.386462676267375e-25,1.247816421143009e-24,6.164041302098628,0.5448294255284862,4.696871658764466e-22,2.0243479236879444e-25
hopf_core_unknot,1,1,45,3.123683047717644,microscopic,9,-1,7.517414739244781e-34,1.9892412937993304e-29,8.974789863041186e-25,0.009115999929662243,0.0008057481709450316,3.3781761032181256e-22,9.845096459290683e-23
hopf_core_unknot,1,1,46,3.9520140736829643,macroscopic,1,2,0.0005068305760653349,0.0005068305760784691,0.0005068305761310061,5.140551196956487,0.4543648263005688,1.0,9.85945974881215e-05
hopf_core_unknot,1,1,46,3.9520140736829643,mesoscopic,3,8,5.282346229378377e-33,4.836574006015187e-32,4.662313542311018e-31,6.164041302098628,0.5448294255284862,9.198958709045799e-28,7.563728589429913e-32
hopf_core_unknot,1,1,46,3.9520140736829643,microscopic,9,-1,5.180730613980289e-34,1.1517144303854601e-29,4.278607680013428e-25,0.009115999929662243,0.0008057481709450316,8.441889423236947e-22,4.693514384627639e-23
hopf_core_unknot,1,1,47,5.0,macroscopic,1,2,6.23151718853654e-05,6.23151718853684e-05,6.23151718853804e-05,5.140551196956487,0.4543648263005688,1.0,1.2122274343318418e-05
hopf_core_unknot,1,1,47,5.0,mesoscopic,3,8,1.0777857379603972e-35,2.8382737252394073e-34,8.592076902151573e-33,6.164041302098628,0.5448294255284862,1.3788097893648492e-28,1.393903201009748e-33
hopf_core_unknot,1,1,47,5.0,microscopic,9,-1,4.962811627508908e-34,1.0356410533771139e-29,4.136717554680469e-25,0.009115999929662243,0.0008057481709450316,6.638379433967305e-21,4.53786483830495e-23
trefoil_2_3,2,3,0,0.0,macroscopic,1,2,1.1270166537925832,4.127016653792583,16.127016653792584,16.127016653792584,0.04996773353931862,0.04996773353931862,1.0
trefoil_2_3,2,3,0,0.0,mesoscopic,3,8,0.44763207167314545,8.014377382566222,216.9113606478399,216.9113606478399,0.672075269913819,0.672075269913819,1.0
trefoil_2_3,2,3,0,0.0,microscopic,9,-1,0.007340172005882908,0.7685504509992582,89.71023488231928,89.71023488231926,0.27795699654686223,0.2779569965468623,1.0000000000000002
trefoil_2_3,2,3,1,0.0001,macroscopic,1,2,1.1261915729166718,4.1237925326607225,16.114196371636925,16.127016653792584,0.04996773353931862,0.05056163725573218,0.9992050431626085
trefoil_2_3,2,3,1,0.0001,mesoscopic,3,8,0.44603352350086256,7.971158826064889,215.2767837916241,216.9113606478399,0.672075269913819,0.675475611729006,0.9924643096086168
trefoil_2_3,2,3,1,0.0001,microscopic,9,-1,0.007188240006124688,0.7508494516334057,87.31302639677295,89.71023488231926,0.27795699654686223,0.2739627510152618,0.973278316697187
trefoil_2_3,2,3,2,0.0001265177680741505,macroscopic,1,2,1.1259728880298936,4.122937997725391,16.110798436507377,16.127016653792584,0.04996773353931862,0.05071914701240362,0.9989943448541431
trefoil_2_3,2,3,2,0.0001265177680741505,mesoscopic,3,8,0.44561107137851985,7.959752936752892,214.8459194863259,216.9113606478399,0.672075269913819,0.6763663401529271,0.9904779484331976
trefoil_2_3,2,3,2,0.0001265177680741505,microscopic,9,-1,0.007148540806085312,0.7462352892519539,86.6905491451125,89.71023488231926,0.27795699654686223,0.2729145128346692,0.9663395626912811
trefoil_2_3,2,3,3,0.0001600674563846453,macroscopic,1,2,1.1256962777252104,4.12185711739511,16.106500476074707,16.127016653792584,0.04996773353931862,0.050918438669787354,0.998727838002632
trefoil_2_3,2,3,3,0.0001600674563846453,mesoscopic,3,8,0.44507746016341343,7.945355155857969,214.30234574334662,216.9113606478399,0.672075269913819,0.67748676161735,0.9879719766788561
trefoil_2_3,2,3,3,0.0001600674563846453,microscopic,9,-1,0.0070986634511753495,0.740444617268852,85.91076013236491,89.71023488231926,0.27795699654686223,0.27159479971286254,0.9576472544639032
trefoil_2_3,2,3,4,0.00020251377323091753,macroscopic,1,2,1.1253464204501158,4.120490024902758,16.10106444271333,16.127016653792584,0.04996773353931862,0.05117060210653481,0.9983907618106694
trefoil_2_3,2,3,4,0.00020251377323091753,mesoscopic,3,8,0.44440372942741735,7.927191571176017,213.61709411919418,216.9113606478399,0.672075269913819,0.6788939554412105,0.9848128446624147
trefoil_2_3,2,3,4,0.00020251377323091753,microscopic,9,-1,0.007036113552218679,0.7331928795086685,84.93642394997431,89.71023488231926,0.27795699654686223,0.26993544245225476,0.946786328910997
trefoil_2_3,2,3,5,0.0002562159059345033,macroscopic,1,2,1.1249039551009878,4.118761071127606,16.09418953523408,16.127016653792584,0.04996773353931862,0.05148967603258551,0.9979644642736334
trefoil_2_3,2,3,5,0.0002562159059345033,mesoscopic,3,8,0.4435535456874009,7.90429457019156,212.75405745589802,216.9113606478399,0.672075269913819,0.6806579150220592,0.9808340919556936
trefoil_2_3,2,3,5,0.0002562159059345033,microscopic,9,-1,0.006957853065857316,0.7241357019911832,83.72294737895461,89.71023488231926,0.27795699654686223,0.26785240894535534,0.9332597054146755
trefoil_2_3,2,3,6,0.00032415864563929844,macroscopic,1,2,1.124344423840012,4.116574695197837,16.085495780629138,16.127016653792584,0.04996773353931862,0.051893436559299955,0.997425384120647
trefoil_2_3,2,3,6,0.00032415864563929844,mesoscopic,3,8,0.44248142772125154,7.875458223532275,211.6684136585185,216.9113606478399,0.672075269913819,0.682863714342187,0.9758290807191355
trefoil_2_3,2,3,6,0.00032415864563929844,microscopic,9,-1,0.006860221847520485,0.7128616108734915,82.21777189762086,89.71023488231926,0.27795699654686223,0.2652428490985131,0.9164815141268228
trefoil_2_3,2,3,7,0.0004101182834822349,macroscopic,1,2,1.1236369429593138,4.1138102334237825,16.074503395281656,16.127016653792584,0.04996773353931862,0.05240440044296659,0.9967437710496455
trefoil_2_3,2,3,7,0.0004101182834822349,mesoscopic,3,8,0.4411306059779392,7.8391857161427545,210.30481235296654,216.9113606478399,0.672075269913819,0.6856135664422931,0.9695426358714367
trefoil_2_3,2,3,7,0.0004101182834822349,microscopic,9,-1,0.006738873006035183,0.6988871999880837,80.36025687172784,89.71023488231926,0.27795699654686223,0.2619820331147403,0.8957757938895534
trefoil_2_3,2,3,8,0.000518872498725741,macroscopic,1,2,1.1227425346842363,4.110315404942202,16.060606885974067,16.127016653792584,0.04996773353931862,0.05305110459563048,0.9958820797892027
trefoil_2_3,2,3,8,0.000518872498725741,mesoscopic,3,8,0.43943047823465436,7.793628873759937,208.5953608179271,216.9113606478399,0.672075269913819,0.6890284024434591,0.9616617598770495
trefoil_2_3,2,3,8,0.000518872498725741,microscopic,9,-1,0.006588741949724853,0.681657324425259,78.08243912838354,89.71023488231926,0.27795699654686223,0.2579204929609105,0.870384959205726
trefoil_2_3,2,3,9,0.0006564659045383825,macroscopic,1,2,1.1216120379884946,4.105898154910011,16.043042622596076,16.127016653792584,0.04996773353931862,0.05386974355613234,0.9947929593551477
trefoil_2_3,2,3,9,0.0006564659045383825,mesoscopic,3,8,0.43729364551605643,7.73652097016779,206.45750573683512,216.9113606478399,0.672075269913819,0.6932483538762988,0.9518058672455758
trefoil_2_3,2,3,9,0.0006564659045383825,microscopic,9,-1,0.006404079990985832,0.6605541373312498,75.3112020506892,89.71023488231926,0.27795699654686223,0.2528819025675689,0.8394939791371796
trefoil_2_3,2,3,10,0.0008305460105897448,macroscopic,1,2,1.1201834995004545,4.1003164702639285,16.020848353317824,16.127016653792584,0.04996773353931862,0.05490627482022973,0.9934167426775867
trefoil_2_3,2,3,10,0.0008305460105897448,mesoscopic,3,8,0.4346125555925767,7.665105954151548,203.7920051032164,216.9113606478399,0.672075269913819,0.698431168661901,0.9395174346542271
trefoil_2_3,2,3,10,0.0008305460105897448,microscopic,9,-1,0.006178597397318324,0.6349202372083126,71.9725281919597,89.71023488231926,0.27795699654686223,0.2466625565178693,0.8022777811960067
trefoil_2_3,2,3,11,0.0010507882754270427,macroscopic,1,2,1.1183789268570636,4.093265710826005,15.992812846701769,16.127016653792584,0.04996773353931862,0.056219142101456426,0.991678324021619
trefoil_2_3,2,3,11,0.0010507882754270427,mesoscopic,3,8,0.4312558579272033,7.576070380726911,200.481335217778,216.9113606478399,0.672075269913819,0.7047471124269675,0.92425465692073
trefoil_2_3,2,3,11,0.0010507882754270427,microscopic,9,-1,0.0059057764573791135,0.6041025647210579,67.99858219953212,89.71023488231926,0.27795699654686223,0.23903374547157605,0.7579802046971764
trefoil_2_3,2,3,12,0.0013294338732551514,macroscopic,1,2,1.1161002675533167,4.084362924549457,15.95741355253402,16.127016653792584,0.04996773353931862,0.05788282429304507,0.989483293475816
trefoil_2_3,2,3,12,0.0013294338732551514,mesoscopic,3,8,0.42706469949933024,7.465489115965148,196.38909695636318,216.9113606478399,0.672075269913819,0.7123683017157756,0.9053887097928677
trefoil_2_3,2,3,12,0.0013294338732551514,microscopic,9,-1,0.005579428374626932,0.5675243400822009,63.33826727157108,89.71023488231926,0.27795699654686223,0.22974887399117933,0.7060316735839273
trefoil_2_3,2,3,13,0.0016819700644641483,macroscopic,1,2,1.113224458782504,4.073127549425553,15.91273991199775,16.127016653792584,0.04996773353931862,0.05999250071212551,0.9867131815887075
trefoil_2_3,2,3,13,0.0016819700644641483,mesoscopic,3,8,0.421849384483373,7.32880273333779,191.3612833479256,216.9113606478399,0.672075269913819,0.7214497309082456,0.8822095937086698
trefoil_2_3,2,3,13,0.0016819700644641483,microscopic,9,-1,0.005194569928271542,0.5247911121268303,57.971461144121776,89.71023488231926,0.27795699654686223,0.21855776837962895,0.6462078849773162
trefoil_2_3,2,3,14,0.0021279909852353904,macroscopic,1,2,1.109597382294883,4.058957863406064,15.856399787850789,16.127016653792584,0.04996773353931862,0.06267024067028733,0.9832196573147238
trefoil_2_3,2,3,14,0.0021279909852353904,mesoscopic,3,8,0.41538710114204447,7.160853602903808,185.23063693327123,216.9113606478399,0.672075269913819,0.7320986321884455,0.8539462219961683
trefoil_2_3,2,3,14,0.0021279909852353904,microscopic,9,-1,0.004748671743527962,0.4758321806931154,51.92618962457622,89.71023488231926,0.27795699654686223,0.20523112714126723,0.5788212425560175
trefoil_2_3,2,3,15,0.0026922866993389413,macroscopic,1,2,1.1050265604506642,4.041102557801064,15.785406547202667,16.127016653792584,0.04996773353931862,0.06607328802551322,0.9788175262713839
trefoil_2_3,2,3,15,0.0026922866993389413,mesoscopic,3,8,0.40742179669497824,6.9560184392418805,177.8257037643404,216.9113606478399,0.672075269913819,0.7443285611952128,0.8198081614224169
trefoil_2_3,2,3,15,0.0026922866993389413,microscopic,9,-1,0.004243258025264375,0.42106825656971136,45.29642734735725,89.71023488231926,0.27795699654686223,0.18959815077927394,0.5049192815822691
trefoil_2_3,2,3,16,0.003406221042160843,macroscopic,1,2,1.0992724579586919,4.018626929151071,15.696044813920587,16.127016653792584,0.04996773353931862,0.07040522779048275,0.9732764063481856
trefoil_2_3,2,3,16,0.003406221042160843,mesoscopic,3,8,0.3976677397820905,6.708485428758492,168.98643579282822,216.9113606478399,0.672075269913819,0.7579953196198903,0.7790575619834924
trefoil_2_3,2,3,16,0.003406221042160843,microscopic,9,-1,0.0036856945871598947,0.3615789354891271,38.256146346210926,89.71023488231926,0.27795699654686223,0.17159945258962686,0.4264412683390569
trefoil_2_3,2,3,17,0.004309474838213967,macroscopic,1,2,1.0920383284763209,3.990373490149214,15.583714136840786,16.127016653792584,0.04996773353931862,0.07593109273851183,0.9663110339243043
trefoil_2_3,2,3,17,0.004309474838213967,mesoscopic,3,8,0.3858187803954501,6.4127292153864115,158.58801731250406,216.9113606478399,0.672075269913819,0.7727144725598538,0.7311190010465842
trefoil_2_3,2,3,17,0.004309474838213967,microscopic,9,-1,0.003090778805503926,0.29922076319502133,31.063220067911683,89.71023488231926,0.27795699654686223,0.1513544347016343,0.3462617181713995
trefoil_2_3,2,3,18,0.005452251381025419,macroscopic,1,2,1.0829586977640142,3.9549174171789327,15.442752294838607,16.127016653792584,0.04996773353931862,0.0829977728291068,0.9575703074137362
trefoil_2_3,2,3,18,0.005452251381025419,mesoscopic,3,8,0.3715656349837868,6.064228349748731,146.5735292153029,216.9113606478399,0.672075269913819,0.7877660826456517,0.6757300713873999
trefoil_2_3,2,3,18,0.005452251381025419,microscopic,9,-1,0.0024814764903893206,0.23662523944969052,24.04596773400845,89.71023488231926,0.27795699654686223,0.12923614452524138,0.2680404054849666
trefoil_2_3,2,3,19,0.006898066757065406,macroscopic,1,2,1.0715868527548484,3.9105183687266836,15.266244432614023,16.127016653792584,0.04996773353931862,0.09206135965362225,0.9466254522050033
trefoil_2_3,2,3,19,0.006898066757065406,mesoscopic,3,8,0.3546233962559902,5.660434810113218,132.99353479310952,216.9113606478399,0.672075269913819,0.8020024631623514,0.6131238787858018
